28 	        0.448 	    -9.798126 	     0.740465 	    -0.009647 	    -0.005035 	    -0.015660 	    -0.035411 	    12.150037 	   -18.750038 	   -17.250038
29 	        0.464 	    -9.769318 	     0.684191 	     0.034051 	    -0.020587 	     0.047886 	    -0.039971 	    12.150037 	   -18.750038 	   -17.250038
30 	        0.480 	   -10.050078 	     0.512056 	    -0.200455 	     0.017415 	     0.042689 	    -0.041146 	    10.650036 	   -18.750036 	   -13.650036
31 	        0.496 	    -9.842560 	     0.770281 	    -0.026054 	     0.005049 	     0.031887 	    -0.007111 	    10.650037 	   -18.750038 	   -13.650037
32 	        0.512 	    -9.526401 	     0.986529 	    -0.092781 	     0.003927 	     0.072268 	     0.020414 	    13.950041 	   -20.850080 	   -16.050041
33 	        0.528 	    -9.666537 	     0.923342 	    -0.260148 	     0.025875 	     0.131115 	     0.015180 	    13.950041 	   -20.850080 	   -16.050041
34 	        0.544 	    -9.089386 	     0.817553 	    -0.445558 	     0.020068 	     0.040012 	     0.065251 	    11.850037 	   -23.850075 	   -18.150038
35 	        0.560 	    -9.401886 	     1.217472 	    -0.445703 	     0.044928 	     0.204247 	     0.041479 	    11.850037 	   -23.850075 	   -18.150038
36 	        0.576 	    -9.772247 	     1.052616 	    -0.501207 	     0.061701 	     0.334092 	     0.055045 	    11.850037 	   -23.850075 	   -18.150038
37 	        0.592 	    -9.954376 	     0.866625 	    -0.365335 	     0.073769 	     0.249066 	     0.025841 	    10.650037 	   -19.650074 	   -15.750037
38 	        0.608 	    -9.828403 	     1.050907 	     0.044184 	     0.059778 	     0.064995 	    -0.004735 	    10.650041 	   -19.650082 	   -15.750041
39 	        0.624 	    -9.631133 	     1.106571 	    -0.395051 	     0.048510 	     0.094292 	    -0.020086 	    10.650036 	   -18.750036 	   -15.750036
40 	        0.640 	    -9.516879 	     0.863054 	    -0.777514 	     0.054957 	     0.285684 	    -0.052842 	    10.650041 	   -18.750040 	   -15.750041
41 	        0.656 	    -9.751010 	     0.736757 	    -0.756533 	     0.084673 	     0.418527 	    -0.058374 	     8.850020 	   -20.850080 	   -16.650042
42 	        0.672 	    -9.734893 	     0.655611 	    -0.868425 	     0.120667 	     0.374200 	    -0.066290 	     8.850019 	   -20.850071 	   -16.650036
43 	        0.688 	   -10.019317 	     0.565142 	    -0.827990 	     0.146660 	     0.284608 	    -0.074322 	    12.450036 	   -20.850071 	   -16.050035
44 	        0.704 	   -10.889435 	     0.596697 	    -0.993807 	     0.187268 	     0.055180 	    -0.094328 	    12.450037 	   -20.850075 	   -16.050037
45 	        0.720 	    -9.970492 	     0.628832 	    -0.864321 	     0.170758 	    -0.298974 	    -0.094794 	    12.450041 	   -20.850080 	   -16.050041
46 	        0.736 	    -8.641875 	     0.702669 	    -0.781755 	     0.165589 	    -0.198983 	    -0.083641 	     8.850019 	   -19.950071 	   -14.550036
47 	        0.752 	    -9.190217 	     0.738192 	    -0.738619 	     0.166642 	     0.263459 	    -0.098671 	     8.850019 	   -19.950077 	   -14.550038
48 	        0.768 	   -10.201692 	     0.517901 	    -0.754610 	     0.153573 	     0.606157 	    -0.123265 	     7.950019 	   -20.850077 	   -16.050039
49 	        0.784 	   -10.247101 	     0.425317 	    -0.611712 	     0.169934 	     0.731905 	    -0.172909 	     7.950018 	   -20.850075 	   -16.050037
50 	        0.800 	   -10.281528 	     0.616030 	    -0.513048 	     0.181607 	     0.593920 	    -0.193760 	    10.050040 	   -19.650082 	   -14.850040
51 	        0.816 	   -10.722198 	     0.585817 	    -0.338357 	     0.186646 	     0.149243 	    -0.243340 	    10.050037 	   -19.650074 	   -14.850038
52 	        0.832 	   -11.082061 	     0.266824 	    -0.824785 	     0.245938 	    -0.270661 	    -0.266313 	    10.050035 	   -21.150072 	   -17.250036
53 	        0.848 	   -11.045441 	     0.417764 	    -0.446923 	     0.223210 	    -0.713152 	    -0.257638 	    10.050037 	   -21.150074 	   -17.250038
54 	        0.864 	    -9.479037 	     0.284837 	    -0.404710 	     0.262231 	    -1.083012 	    -0.207749 	    10.050040 	   -21.150082 	   -17.250040
55 	        0.880 	    -9.465117 	     0.608797 	    -0.978853 	     0.300492 	    -0.891054 	    -0.238453 	    13.650036 	   -23.550072 	   -15.750036
56 	        0.896 	    -9.972201 	     0.902193 	    -0.297471 	     0.277490 	    -0.736712 	    -0.166955 	    13.650041 	   -23.550081 	   -15.750041
57 	        0.912 	    -8.295684 	     1.181339 	     1.205936 	     0.155617 	    -0.759905 	    -0.067271 	    11.850036 	   -18.450037 	   -11.850036
58 	        0.928 	    -6.953384 	     1.157108 	     1.344578 	     0.157036 	    -0.400689 	     0.014637 	    11.850036 	   -18.450037 	   -11.850036
59 	        0.944 	    -7.170059 	     1.000309 	     1.090244 	     0.082016 	     0.186806 	     0.119538 	    12.450036 	   -19.350071 	   -11.850036
60 	        0.960 	    -8.890167 	     0.752306 	     0.521929 	     0.021950 	     0.506838 	     0.168107 	    12.450037 	   -19.350075 	   -11.850037
61 	        0.976 	   -10.189971 	     1.081486 	     0.761126 	    -0.054399 	     0.164307 	     0.256165 	    10.650036 	   -20.250072 	   -12.150036
62 	        0.992 	    -9.581573 	     0.636766 	     0.538454 	    -0.045858 	    -0.315827 	     0.340905 	    10.650036 	   -20.250072 	   -12.150036
63 	        1.008 	    -9.882113 	     0.336236 	    -0.044921 	    -0.032358 	    -0.281739 	     0.237130 	    10.650041 	   -20.250080 	   -12.150041
64 	        1.024 	   -10.238800 	     0.382066 	     0.367509 	    -0.076409 	    -0.065602 	     0.264382 	    16.950037 	   -19.950073 	   -10.950037
65 	        1.040 	   -10.384064 	     0.150048 	    -0.233738 	    -0.067627 	    -0.002091 	     0.198071 	    16.950037 	   -19.950073 	   -10.950037
66 	        1.056 	   -11.119904 	     0.119772 	    -0.821474 	    -0.088495 	    -0.177426 	     0.189156 	    14.550037 	   -16.950037 	   -10.350037
67 	        1.072 	    -9.417023 	     0.515718 	    -0.809679 	     0.014971 	    -0.230076 	     0.265145 	    14.550037 	   -16.950037 	   -10.350037
68 	        1.088 	    -8.428496 	     0.701311 	    -0.550722 	     0.007036 	    -0.032961 	     0.260560 	    16.950037 	   -16.950037 	    -9.450018
69 	        1.104 	    -9.821563 	     0.817568 	     0.173188 	    -0.022388 	     0.053208 	     0.251069 	    16.950037 	   -16.950037 	    -9.450018
70 	        1.120 	   -10.296416 	     0.903521 	     0.574205 	    -0.005988 	    -0.250855 	     0.257173 	    16.050035 	   -22.350071 	   -10.950036
71 	        1.136 	   -10.326694 	     0.684435 	     0.265000 	     0.016535 	    -0.658495 	     0.295648 	    16.050041 	   -22.350080 	   -10.950041
72 	        1.152 	   -10.111602 	     0.360574 	    -0.035007 	     0.011988 	    -0.707323 	     0.262628 	    16.050035 	   -22.350071 	   -10.950036
73 	        1.168 	   -10.261017 	     0.101481 	    -0.174508 	     0.002304 	    -0.584032 	     0.197484 	    18.150038 	   -15.750037 	    -9.750037
74 	        1.184 	   -10.414340 	     0.205056 	     0.091770 	    -0.009120 	    -0.517672 	     0.151646 	    18.150042 	   -15.750041 	    -9.750040
75 	        1.200 	    -9.958770 	     0.309373 	     0.828920 	    -0.009415 	    -0.529863 	     0.136406 	    20.250072 	   -16.650036 	    -9.150018
76 	        1.216 	   -10.135530 	     0.481500 	     1.159947 	     0.000801 	    -0.609026 	     0.090334 	    20.250076 	   -16.650038 	    -9.150020
77 	        1.232 	   -10.286166 	     0.499116 	     1.178349 	     0.026628 	    -0.771456 	     0.071720 	    22.350080 	   -16.650042 	   -10.650041
78 	        1.248 	   -10.335235 	     0.537188 	     1.171635 	     0.044255 	    -0.964159 	     0.015052 	    22.350071 	   -16.650036 	   -10.650036
79 	        1.264 	   -10.026885 	     0.572512 	     1.251774 	     0.058341 	    -1.205936 	     0.007469 	    22.050072 	   -16.050035 	    -5.850018
80 	        1.280 	    -9.633822 	     0.492532 	     1.245549 	     0.075569 	    -1.331913 	    -0.018875 	    22.050081 	   -16.050041 	    -5.850020
81 	        1.296 	    -9.516635 	     0.641848 	     1.238255 	     0.071780 	    -1.303410 	    -0.042121 	    22.050081 	   -16.050041 	    -5.850020
82 	        1.312 	    -9.516876 	     0.761324 	     1.691715 	     0.040323 	    -1.275578 	    -0.028451 	    22.650074 	   -14.550037 	    -5.850019
83 	        1.328 	    -9.560578 	     0.915331 	     2.170540 	     0.034761 	    -1.380985 	    -0.010219 	    22.650076 	   -14.550038 	    -5.850019
84 	        1.344 	    -9.439728 	     1.052525 	     2.462593 	     0.031425 	    -1.514683 	     0.025066 	    23.250074 	   -13.350038 	    -4.950018
85 	        1.360 	    -9.260287 	     1.073307 	     2.461068 	     0.032562 	    -1.574253 	     0.038063 	    23.250080 	   -13.350040 	    -4.950020
86 	        1.376 	    -9.453644 	     0.945787 	     2.314766 	     0.041746 	    -1.579411 	     0.060703 	    28.350075 	   -14.250037 	    -4.050009
87 	        1.392 	    -9.542267 	     0.917101 	     2.484016 	     0.060888 	    -1.599247 	     0.046905 	    28.350075 	   -14.250037 	    -4.050009
88 	        1.408 	    -9.301056 	     0.968966 	     2.760078 	     0.072634 	    -1.609104 	     0.048223 	    28.050074 	   -14.550037 	    -2.250005
89 	        1.424 	    -9.018097 	     0.870928 	     2.978706 	     0.089978 	    -1.514591 	     0.044742 	    28.050074 	   -14.550037 	    -2.250005
90 	        1.440 	    -8.916293 	     0.902651 	     3.275704 	     0.116677 	    -1.319249 	     0.047240 	    28.050081 	   -14.550040 	    -2.250005
91 	        1.456 	    -9.074004 	     1.050175 	     3.695259 	     0.122734 	    -1.199711 	     0.023897 	    28.950071 	   -11.250036 	     2.550009
92 	        1.472 	    -8.888461 	     0.913042 	     3.877145 	     0.135567 	    -1.188053 	     0.041498 	    28.950081 	   -11.250040 	     2.550010
93 	        1.488 	    -8.427766 	     0.757326 	     3.841072 	     0.170613 	    -1.196140 	     0.025711 	    30.450077 	   -15.150039 	     3.150010
94 	        1.504 	    -8.549836 	     0.802630 	     3.780648 	     0.193112 	    -1.249882 	     0.033232 	    30.450077 	   -15.150039 	     3.150010
95 	        1.520 	    -8.923617 	     0.858111 	     4.143571 	     0.208371 	    -1.392521 	     0.063919 	    31.950081 	   -14.250041 	     5.250020
96 	        1.536 	    -8.405304 	     0.857378 	     4.477188 	     0.232663 	    -1.407139 	     0.079016 	    31.950075 	   -14.250037 	     5.250019
97 	        1.552 	    -7.669082 	     0.906755 	     4.643081 	     0.223786 	    -1.110020 	     0.089939 	    35.250072 	   -15.450036 	     9.450018
98 	        1.568 	    -7.606583 	     1.038761 	     4.927750 	     0.183342 	    -0.646349 	     0.077660 	    35.250076 	   -15.450037 	     9.450019
99 	        1.584 	    -8.174347 	     1.142429 	     4.959976 	     0.145592 	    -0.285981 	     0.089859 	    35.250076 	   -15.450037 	     9.450019
100 	        1.600 	    -8.471222 	     1.122868 	     5.192154 	     0.103377 	    -0.069279 	     0.107592 	    34.650074 	   -15.450037 	    10.050037
101 	        1.616 	    -8.691195 	     1.181065 	     5.168962 	     0.070568 	    -0.027314 	     0.100323 	    34.650082 	   -15.450041 	    10.050040
102 	        1.632 	    -8.630645 	     1.186741 	     4.949600 	     0.054674 	    -0.168644 	     0.115151 	    31.650072 	   -12.450036 	    10.950036
103 	        1.648 	    -8.296417 	     1.019566 	     4.674698 	     0.029995 	    -0.209122 	     0.103394 	    31.650074 	   -12.450037 	    10.950037
104 	        1.664 	    -8.403842 	     1.051213 	     4.844621 	     0.002917 	    -0.124798 	     0.080786 	    33.450081 	   -11.850040 	    10.350040
105 	        1.680 	    -8.454135 	     1.038182 	     4.754167 	     0.008707 	    -0.101603 	     0.075032 	    33.450081 	   -11.850040 	    10.350040
106 	        1.696 	    -8.466095 	     1.182377 	     4.918106 	     0.008700 	    -0.117260 	     0.058723 	    34.050076 	   -12.750037 	     9.750037
107 	        1.712 	    -8.460235 	     1.284946 	     5.045669 	     0.019221 	    -0.266313 	     0.089426 	    34.050072 	   -12.750036 	     9.750036
108 	        1.728 	    -8.504184 	     1.354924 	     5.167741 	     0.026138 	    -0.388139 	     0.082167 	    34.050083 	   -12.750041 	     9.750040
109 	        1.744 	    -8.461945 	     1.465916 	     5.181290 	     0.044636 	    -0.367013 	     0.065157 	    33.150074 	   -13.050037 	    13.650037
110 	        1.760 	    -8.260531 	     1.469120 	     5.113298 	     0.069470 	    -0.225537 	     0.011727 	    33.150082 	   -13.050040 	    13.650041
111 	        1.776 	    -8.299102 	     1.491947 	     5.080459 	     0.058513 	    -0.101238 	    -0.019023 	    33.750072 	   -15.450036 	    12.150036
112 	        1.792 	    -8.313019 	     1.362827 	     5.197159 	     0.069567 	    -0.053312 	    -0.018586 	    33.750076 	   -15.450037 	    12.150037
113 	        1.808 	    -8.324740 	     1.412480 	     5.289201 	     0.104647 	    -0.149834 	    -0.009378 	    34.650082 	   -13.950041 	    10.050040
114 	        1.824 	    -8.330597 	     1.402988 	     5.207657 	     0.136502 	    -0.368737 	    -0.003963 	    34.650074 	   -13.950037 	    10.050037
115 	        1.840 	    -8.269805 	     1.524692 	     5.360610 	     0.138989 	    -0.523058 	     0.001977 	    34.650074 	   -12.450036 	    11.550035
116 	        1.856 	    -7.592056 	     1.454502 	     5.411880 	     0.139676 	    -0.551287 	     0.019805 	    34.650074 	   -12.450037 	    11.550037
117 	        1.872 	    -7.308977 	     1.326756 	     5.357927 	     0.140091 	    -0.380960 	    -0.002268 	    34.650082 	   -12.450041 	    11.550040
118 	        1.888 	    -7.465347 	     1.317966 	     5.302749 	     0.140923 	    -0.134423 	     0.019587 	    36.450073 	   -13.350036 	    16.950037
119 	        1.904 	    -7.497086 	     1.252812 	     5.523942 	     0.151753 	     0.027532 	     0.054833 	    36.450077 	   -13.350039 	    16.950039
120 	        1.920 	    -8.029326 	     1.346104 	     5.801895 	     0.164471 	    -0.065607 	     0.080300 	    36.150074 	   -13.050036 	    13.650036
121 	        1.936 	    -8.616731 	     1.346256 	     5.968644 	     0.206913 	    -0.381303 	     0.080942 	    36.150078 	   -13.050038 	    13.650039
122 	        1.952 	    -8.676303 	     1.443699 	     5.845964 	     0.236950 	    -0.654055 	     0.029615 	    35.550083 	   -17.250040 	    17.850040
123 	        1.968 	    -8.148468 	     1.470554 	     5.549698 	     0.242013 	    -0.662188 	    -0.010491 	    35.550076 	   -17.250038 	    17.850037
124 	        1.984 	    -7.311050 	     1.402714 	     5.561538 	     0.249073 	    -0.380860 	    -0.046365 	    34.650074 	   -10.650036 	    17.250036
125 	        2.000 	    -6.974992 	     1.437687 	     5.762590 	     0.249466 	     0.040025 	    -0.049781 	    34.650082 	   -10.650041 	    17.250040
126 	        2.016 	    -7.468154 	     1.494297 	     5.959243 	     0.248909 	     0.270425 	    -0.053561 	    34.650074 	   -10.650036 	    17.250036
127 	        2.032 	    -8.126008 	     1.471989 	     5.978776 	     0.268968 	     0.035197 	    -0.009834 	    34.650078 	   -15.450038 	    18.150038
128 	        2.048 	    -8.243194 	     1.614872 	     6.077407 	     0.266297 	    -0.295068 	     0.015298 	    34.650074 	   -15.450036 	    18.150036
129 	        2.064 	    -8.302032 	     1.730656 	     6.048355 	     0.268952 	    -0.454606 	    -0.011287 	    36.150074 	   -14.550036 	    16.650036
130 	        2.080 	    -7.877212 	     1.805424 	     5.835342 	     0.253724 	    -0.445069 	    -0.024972 	    36.150074 	   -14.550036 	    16.650036
131 	        2.096 	    -7.400650 	     1.744816 	     5.721450 	     0.233567 	    -0.173092 	    -0.069540 	    33.150074 	   -11.550035 	    19.650072
132 	        2.112 	    -7.561904 	     1.784855 	     5.746597 	     0.213707 	     0.127347 	    -0.107138 	    33.150074 	   -11.550035 	    19.650072
133 	        2.128 	    -8.027619 	     1.791782 	     5.823380 	     0.212288 	     0.169434 	    -0.119110 	    33.150078 	   -16.050039 	    16.050039
134 	        2.144 	    -8.029327 	     1.825474 	     5.836929 	     0.211602 	     0.105887 	    -0.136345 	    33.150074 	   -16.050037 	    16.050037
135 	        2.160 	    -7.798845 	     1.854924 	     5.690691 	     0.195874 	     0.086487 	    -0.151570 	    33.150082 	   -16.050041 	    16.050041
136 	        2.176 	    -7.515640 	     1.730534 	     5.611954 	     0.184124 	     0.127656 	    -0.143979 	    33.450073 	   -14.250037 	    15.450037
137 	        2.192 	    -7.484756 	     1.744114 	     5.454239 	     0.168709 	     0.223465 	    -0.170861 	    33.450073 	   -14.250037 	    15.450037
138 	        2.208 	    -7.521744 	     1.662724 	     5.457657 	     0.157135 	     0.287782 	    -0.151745 	    35.550076 	   -15.750037 	    17.850037
139 	        2.224 	    -7.911270 	     1.556705 	     5.439468 	     0.162552 	     0.229798 	    -0.157227 	    35.550076 	   -15.750037 	    17.850037
140 	        2.240 	    -8.050815 	     1.499974 	     5.387346 	     0.181847 	     0.053700 	    -0.140145 	    36.750080 	   -13.050040 	    16.650042
141 	        2.256 	    -7.917130 	     1.548222 	     5.412125 	     0.196232 	    -0.060940 	    -0.149559 	    36.750076 	   -13.050037 	    16.650038
142 	        2.272 	    -8.053985 	     1.744297 	     5.263076 	     0.187954 	    -0.072584 	    -0.168450 	    37.650074 	   -18.450037 	    18.150036
143 	        2.288 	    -8.221713 	     1.954197 	     5.281145 	     0.166276 	    -0.034797 	    -0.184556 	    37.650082 	   -18.450041 	    18.150042
144 	        2.304 	    -8.220977 	     2.137398 	     5.256485 	     0.122515 	     0.039843 	    -0.186974 	    37.650074 	   -18.450037 	    18.150036
145 	        2.320 	    -8.340363 	     2.128853 	     5.165298 	     0.063467 	     0.144806 	    -0.180134 	    37.050076 	   -21.150074 	    16.950037
146 	        2.336 	    -8.554721 	     2.021004 	     5.079362 	     0.017335 	     0.190720 	    -0.185513 	    37.050083 	   -21.150082 	    16.950041
147 	        2.352 	    -8.746612 	     1.907841 	     4.803115 	    -0.006643 	     0.104401 	    -0.157979 	    37.050072 	   -16.650036 	    22.050072
148 	        2.368 	    -8.447296 	     2.008675 	     4.827408 	    -0.025759 	     0.097944 	    -0.143361 	    37.050076 	   -16.650038 	    22.050074
149 	        2.384 	    -7.894792 	     2.143258 	     4.714250 	    -0.049407 	     0.240178 	    -0.137116 	    31.950081 	   -12.750041 	    19.050041
150 	        2.400 	    -7.944229 	     2.296516 	     4.558853 	    -0.108795 	     0.478501 	    -0.161889 	    31.950071 	   -12.750036 	    19.050035
151 	        2.416 	    -8.297393 	     2.340278 	     4.402725 	    -0.178105 	     0.646532 	    -0.179654 	    38.250072 	   -18.450037 	    18.750036
152 	        2.432 	    -8.529572 	     2.023140 	     4.295425 	    -0.216904 	     0.747805 	    -0.177674 	    38.250076 	   -18.450037 	    18.750038
153 	        2.448 	    -8.609161 	     1.775455 	     4.321915 	    -0.230412 	     0.740252 	    -0.156907 	    38.250076 	   -18.450037 	    18.750038
154 	        2.464 	    -8.709503 	     1.593449 	     4.327652 	    -0.197426 	     0.642656 	    -0.139695 	    35.550076 	   -16.650038 	    16.950037
155 	        2.480 	    -8.733429 	     1.523075 	     4.222672 	    -0.173352 	     0.573549 	    -0.143395 	    35.550076 	   -16.650038 	    16.950037
156 	        2.496 	    -8.852081 	     1.498081 	     4.141129 	    -0.147892 	     0.460893 	    -0.175660 	    31.950075 	   -14.250037 	    15.450037
157 	        2.512 	    -8.625031 	     1.485752 	     4.017838 	    -0.122502 	     0.389428 	    -0.188359 	    31.950075 	   -14.250037 	    15.450037
158 	        2.528 	    -8.269318 	     1.413090 	     3.888680 	    -0.092631 	     0.449159 	    -0.217263 	    33.750076 	   -14.550037 	    11.550037
159 	        2.544 	    -8.486115 	     1.390598 	     3.981148 	    -0.074591 	     0.479806 	    -0.225186 	    33.750076 	   -14.550037 	    11.550037
160 	        2.560 	    -8.657500 	     1.152775 	     4.186538 	    -0.078339 	     0.497048 	    -0.209977 	    33.450073 	   -18.750036 	    13.350036
161 	        2.576 	    -8.771029 	     0.732241 	     4.398942 	    -0.068638 	     0.561449 	    -0.206608 	    33.450081 	   -18.750040 	    13.350040
162 	        2.592 	    -8.766391 	     0.661150 	     4.261613 	    -0.047510 	     0.634127 	    -0.203801 	    33.450081 	   -18.750040 	    13.350040
163 	        2.608 	    -8.421905 	     0.717012 	     3.792366 	    -0.025851 	     0.712648 	    -0.210560 	    35.250072 	   -19.350071 	    10.950036
164 	        2.624 	    -8.209018 	     1.025273 	     3.632638 	    -0.043880 	     0.939974 	    -0.157086 	    35.250080 	   -19.350080 	    10.950041
165 	        2.640 	    -9.530793 	     1.340122 	     3.807259 	    -0.068169 	     1.072788 	    -0.206593 	    36.150078 	   -14.550038 	     7.050019
166 	        2.656 	   -10.598419 	     1.321018 	     4.087540 	    -0.060202 	     0.845369 	    -0.203141 	    36.150074 	   -14.550037 	     7.050019
167 	        2.672 	   -10.216830 	     1.238652 	     4.049333 	     0.011462 	     0.512469 	    -0.121483 	    33.750080 	   -15.450041 	     5.850020
168 	        2.688 	    -9.120880 	     1.475254 	     3.782784 	     0.048312 	     0.456330 	    -0.092270 	    33.750076 	   -15.450037 	     5.850019
169 	        2.704 	    -8.885283 	     1.526981 	     3.500862 	     0.069756 	     0.647844 	    -0.057239 	    29.850073 	   -14.250036 	     4.650009
170 	        2.720 	    -8.498077 	     1.496738 	     3.591011 	     0.127953 	     0.850313 	    -0.023858 	    29.850075 	   -14.250037 	     4.650009
171 	        2.736 	    -8.821075 	     1.634525 	     3.454536 	     0.151452 	     1.080997 	    -0.118519 	    29.850075 	   -14.250037 	     4.650009
172 	        2.752 	   -10.151398 	     1.303257 	     3.616402 	     0.149487 	     1.064274 	    -0.216118 	    31.950075 	   -14.250037 	     5.250019
173 	        2.768 	    -9.905303 	     0.644487 	     3.932991 	     0.202565 	     0.530214 	    -0.223656 	    31.950071 	   -14.250036 	     5.250018
174 	        2.784 	    -8.104522 	     0.130211 	     3.732002 	     0.251382 	     0.121567 	    -0.180478 	    30.150072 	   -14.550036 	     2.250005
175 	        2.800 	    -7.315323 	     0.008520 	     3.718941 	     0.287469 	     0.096390 	    -0.086298 	    30.150074 	   -14.550037 	     2.250005
176 	        2.816 	    -7.745254 	     0.232728 	     3.598640 	     0.279519 	     0.176968 	     0.011812 	    30.150072 	   -16.950037 	     2.850009
177 	        2.832 	    -8.417023 	     0.077305 	     3.406258 	     0.323335 	     0.104384 	     0.130768 	    30.150074 	   -16.950037 	     2.850009
178 	        2.848 	    -8.920929 	     0.202466 	     3.142342 	     0.380700 	    -0.066481 	     0.260949 	    30.150074 	   -15.450037 	     5.850019
179 	        2.864 	    -8.933380 	     0.549196 	     2.931587 	     0.436151 	    -0.261659 	     0.380319 	    30.150074 	   -15.450037 	     5.850019
180 	        2.880 	    -8.232944 	     0.881090 	     3.315011 	     0.449479 	    -0.266236 	     0.506746 	    30.150082 	   -15.450041 	     5.850020
181 	        2.896 	    -7.875017 	     1.378849 	     3.198189 	     0.424577 	    -0.082993 	     0.518267 	    31.650082 	   -18.450041 	     1.350005
182 	        2.912 	    -8.339142 	     1.948277 	     3.847786 	     0.358773 	     0.142552 	     0.582842 	    31.650074 	   -18.450037 	     1.350005
183 	        2.928 	    -8.776397 	     2.015877 	     4.082656 	     0.331086 	     0.332887 	     0.513918 	    31.650072 	   -14.550036 	    -1.650005
184 	        2.944 	    -8.766144 	     1.601536 	     3.517342 	     0.345147 	     0.508364 	     0.579561 	    31.650074 	   -14.550037 	    -1.650005
185 	        2.960 	    -9.978305 	     1.294651 	     3.521981 	     0.348573 	     0.582537 	     0.504625 	    31.650082 	   -10.650041 	    -0.150001
186 	        2.976 	    -9.911407 	     1.304600 	     3.276741 	     0.386094 	     0.424912 	     0.568712 	    31.650074 	   -10.650037 	    -0.150001
